room_id,host_id,room_type,borough,neighborhood,reviews,overall_satisfaction,accommodates,bedrooms,price,minstay,latitude,longitude,last_modified
7243974,5720753,Entire home/apt,,Green Lake,4,5.0,5.0,2.0,140.0,2.0,47.676058,-122.323279,2015-10-23 23:34:01.862677
4238106,2205509,Private room,,Minor,5,5.0,2.0,1.0,75.0,2.0,47.609271,-122.311126,2015-10-23 17:31:26.785240
5932882,30802218,Entire home/apt,,Atlantic,4,5.0,4.0,1.0,100.0,2.0,47.587255,-122.300385,2015-10-24 00:48:45.273285
6672533,30318175,Entire home/apt,,Broadway,0,,2.0,1.0,350.0,1.0,47.624507,-122.316863,2015-10-24 01:12:14.995847
2471731,3979528,Private room,,Phinney Ridge,6,5.0,2.0,1.0,60.0,5.0,47.677824,-122.36516,2015-10-23 15:14:21.345222
3528627,17764753,Private room,,Lawton Park,19,4.5,2.0,1.0,70.0,1.0,47.65983,-122.402738,2015-10-23 13:15:37.670127
260613,1387754,Entire home/apt,,Whittier Heights,17,5.0,2.0,1.0,135.0,3.0,47.68649,-122.368462,2015-10-24 06:17:36.743497
6759046,35386308,Private room,,Fairmount Park,3,4.5,2.0,1.0,75.0,1.0,47.562976,-122.378545,2015-10-23 18:12:59.661229
7872980,23352555,Entire home/apt,,Broadway,9,5.0,5.0,2.0,285.0,,47.616407,-122.32769,2015-10-24 05:12:13.471829
4768038,24596657,Private room,,Broadway,38,5.0,2.0,1.0,150.0,2.0,47.630101,-122.313119,2015-10-23 16:18:07.224552
6474341,31669424,Entire home/apt,,Loyal Heights,10,5.0,4.0,1.0,150.0,1.0,47.68617,-122.377248,2015-10-24 04:11:45.353388
3898692,6614779,Entire home/apt,,Alki,33,5.0,4.0,2.0,95.0,2.0,47.568898,-122.399159,2015-10-23 13:38:18.607741
4737727,5365080,Private room,,Minor,3,5.0,2.0,1.0,70.0,2.0,47.610027,-122.304366,2015-10-23 17:45:53.101231
4660460,1146836,Entire home/apt,,Eastlake,33,5.0,2.0,0.0,86.0,3.0,47.641561,-122.327073,2015-10-23 22:56:30.784546
5705161,29481973,Private room,,North Beacon Hill,76,5.0,3.0,1.0,75.0,,47.591779,-122.318462,2015-10-23 16:34:15.958627
19611,74305,Entire home/apt,,Belltown,25,4.5,4.0,1.0,107.0,2.0,47.615611,-122.345927,2015-10-23 16:40:58.783345
202260,990195,Entire home/apt,,Bryant,121,5.0,2.0,1.0,89.0,1.0,47.672077,-122.282816,2015-10-23 13:52:34.235860
3052151,5067360,Private room,,West Woodland,19,4.5,2.0,1.0,70.0,2.0,47.666887,-122.364664,2015-10-24 02:43:17.343595
3783162,19412970,Entire home/apt,,Wallingford,41,5.0,,3.0,295.0,1.0,47.660318,-122.331905,2015-10-23 15:38:27.793225
5525073,28653007,Entire home/apt,,Fremont,3,5.0,3.0,0.0,115.0,2.0,47.652017,-122.345921,2015-10-24 00:41:33.445998
934216,4962900,Entire home/apt,,Pike-Market,19,4.5,,2.0,269.0,,47.608163,-122.338993,2015-10-23 15:28:21.383944
1476298,453540,Entire home/apt,,Belltown,159,4.5,2.0,,130.0,1.0,47.61507,-122.345919,2015-10-23 17:02:21.455924
4061207,17530058,Entire home/apt,,Atlantic,2,5.0,4.0,2.0,90.0,2.0,47.593168,-122.301699,2015-10-24 04:14:33.561757
6133354,13042181,Entire home/apt,,Madrona,23,5.0,2.0,0.0,135.0,,47.618536,-122.295724,2015-10-23 21:02:12.550853
1928010,8315334,Private room,,Broadway,126,5.0,2.0,1.0,79.0,1.0,47.624918,-122.326038,2015-10-24 01:46:45.710014
2474569,12657870,Private room,,Broadview,34,4.5,2.0,1.0,65.0,1.0,47.730826,-122.355588,2015-10-23 20:10:23.975053
2492143,512103,Private room,,Southeast Magnolia,18,4.5,2.0,1.0,95.0,1.0,47.647815,-122.388982,2015-10-24 02:53:44.047469
4555997,18342756,Entire home/apt,,North Queen Anne,18,5.0,4.0,0.0,85.0,,47.653492,-122.369741,2015-10-23 16:42:44.080824
3053237,11580391,Entire home/apt,,West Woodland,79,5.0,2.0,1.0,149.0,2.0,47.664549,-122.368209,2015-10-23 18:49:43.810213
7807268,4962900,Entire home/apt,,Belltown,1,5.0,,2.0,259.0,2.0,47.613627,-122.349782,2015-10-23 14:41:59.377466
2557712,10955929,Entire home/apt,,Phinney Ridge,14,5.0,4.0,2.0,200.0,5.0,47.670957,-122.35643,2015-10-24 03:56:17.582225
3793185,19476601,Entire home/apt,,Belltown,24,5.0,3.0,1.0,175.0,2.0,47.615454,-122.333556,2015-10-23 16:01:08.772948
4041868,14456173,Entire home/apt,,Columbia City,7,3.5,,3.0,169.0,3.0,47.547717,-122.273836,2015-10-23 16:49:54.538849
6078382,8373933,Private room,,Columbia City,16,5.0,2.0,1.0,55.0,,47.569985,-122.297272,2015-10-24 02:39:23.390125
6629132,34700838,Private room,,Westlake,11,5.0,3.0,1.0,122.0,1.0,47.630583,-122.343449,2015-10-23 17:28:12.984737
208670,1022302,Entire home/apt,,Broadway,76,4.5,5.0,1.0,169.0,2.0,47.621627,-122.316929,2015-10-23 22:21:41.810148
6370655,30283594,Entire home/apt,,Belltown,2,4.0,5.0,2.0,399.0,3.0,47.614014,-122.337793,2015-10-24 05:07:56.184100
7902382,26967583,Private room,,Rainier Beach,6,5.0,2.0,1.0,40.0,1.0,47.517341,-122.261371,2015-10-23 16:58:03.289237
4716486,17179347,Entire home/apt,,Seward Park,2,3.5,4.0,1.0,90.0,1.0,47.551811,-122.267607,2015-10-23 17:41:18.474427
1750010,9207095,Entire home/apt,,Ravenna,12,4.0,,3.0,325.0,1.0,47.681086,-122.307444,2015-10-23 13:21:33.519316
6317449,4183116,Private room,,North Beacon Hill,2,5.0,1.0,1.0,50.0,2.0,47.579583,-122.309832,2015-10-23 18:37:56.515049
